book_name,parsha_name,dvar_torah_id,passage_id,passage_content,translation,summary,keywords
Divrey Yoel,Va'era,4,59,"ובזהא""שמ""שלא לחנם שלחתיךוכו',דהנהמשה רבינו התרעם על ששלח הקב""ה אותו לגאול את ישראל: ומדוע אין הקב""ה בעצמו גואלם ואז יהי' גאולה שלימה ונצחית כמו שיהי' לעתיד, והשיב לו הקב""ה אע""פ שאין זה עדיין גאולה שלימה שלא נשלם עדייןהתקוןמ""מ אין זה לחנם כי אם לקיים דברי אשר דברתי לאבות הראשונים,דגאולתמצרים הי' הכנה והכשר לגאולה העתידהעפימ""שהאריז""לעה""פ ולא יכלו להתמהמה, שאם היונשאריןעוד רגע א' במצרים היונופליןבשער הנו""ן של הטומאה ח""ו ולא היויכוליןלצאת משם לעולם וכמ""ש המגיד ואילו לא הוציא הקב""ה את אבותינו ממצרים הרי אנו ובנינו ובני בנינו משועבדים היינו לפרעה במצרים, א""כ גאולת מצרים הי' הכשר שיוכלעי""זלהתקיים גאולה העתידה, א""כ לא הי' שליחותך לחנם אע""פ שלא הי' בשלימות, אבל על ידה יזכו ישראל לשאר הגאולות וזהו תשובה מספקת על שאלתו.","And in this, ""I did not send you for nothing,"" etc., behold, Moshe Rabbeinu expressed his frustration that the Holy One, Blessed be He, sent him to redeem Israel: And why does the Holy One, Blessed be He, not redeem them Himself, and then there would be a complete and eternal redemption as there will be in the future? And the Holy One, Blessed be He, answered him that although this is not yet a complete redemption, as the rectification is not yet complete, nonetheless, it is not for nothing, but rather to fulfill the words that I spoke to the forefathers, for the redemption from Egypt was a preparation and a means for the future redemption, according to what the Arizal explained, and they could not delay, for if they would remain one more moment in Egypt, they would fall into the fiftieth gate of impurity, Heaven forbid, and they would not be able to leave from there forever. And as the Maggid said, if the Holy One, Blessed be He, had not taken our forefathers out of Egypt, we and our children and our children's children would have been enslaved to Pharaoh in Egypt. Therefore, the redemption from Egypt was a means by which the future redemption could be realized. Thus, your mission was not for nothing, even though it was not complete, but through it, Israel will merit the other redemptions, and this is a sufficient answer to his question.","המשמעות של שליחותו של משה רבינו לגאול את ישראל אינה לחינם, אף על פי שהגאולה ממצרים לא הייתה שלמה. הקב""ה שלח את משה כדי לקיים את הבטחותיו לאבות, והגאולה ממצרים שימשה כהכנה לגאולה העתידית. אם לא הייתה מתבצעת הגאולה, ישראל ובני בניהם היו נשארים משועבדים לנצח. לכן, שליחותו של משה הייתה חיונית, גם אם לא הביאה לגאולה המושלמת.","גאולה  
תיקון  
הכנה  
הכשר  
טומאה  
שליחות  
אבות  
מצרים  
עתידה  
גאולות"
Divrey Yoel,Va'era,4,60,"עודיל""פבמאמה""כוגם אני שמעתי את נאקתבנ""יאשר מצרים מעבידים אותם ואזכור את בריתי, בהקדם דבריהגמ' (שבת נ""ה ע""א) שמואל אמר תמה זכות אבות,ואיפליגואמוראי שם אימתי תמה זכות אבות עיי""ש, וכתבוהתוס' אומר ר""תדזכותאבות תמה אבל ברית אבות לא תמה,דהאכתיב וזכרתי את בריתי יעקב אף לאחר גלות וכו' עכ""דהתוס', ולכאורה צ""ב איךאפ""לתמה זכות אבות, הלא מפורש בתוה""ק נוצר חסד לאלפים לאוהבי ולשומרימצותי, גם דרשו רז""ל עה""פ פוקדעוןאבות על בנים על שלשים ועל רבעים לשונאי,דמדהטובה מרובהממדתפורעניות ת""ק פעמים ככה, הרי אלפים דורות שהוא עד סוף ימי עמידת העולם, וכבר הקשובתוס' חדשים (סוף מכות) דאין במציאות אלפים דור בחשבון שנות עולם ואיך יתקיים הבטחה זו, והרבה תירוצים נאמרו בישוב קושיא זו, (עיין בדברינו פ' תולדות עמוד תקנ""ה ועודבכ""מ) יהי' איך שיהי' עכ""פ עד סוף ימי עמידת העולם מגיע לישראל להיות נהנים מזכותהאבוה""ק, ואיך החליטו רז""ל לומר תמה זכות אבות, גם צ""ב לבאר ההבדל בין זכות אבות לברית אבות, ומדוע זכות אבות תמה וברית אבות קיימת.","I also heard the groaning of the children of Israel whom Egypt enslaves, and I will remember My covenant, as the Gemara (Shabbat 55a) states: Samuel said that the merit of the ancestors is finite, and the Amoraim there dispute when the merit of the ancestors is finite, as you can see there. And Tosafot wrote that the merit of the ancestors is finite, but the covenant of the ancestors is not finite, for it is written, ""And I will remember My covenant with Jacob,"" even after exile, etc., thus wrote Tosafot. 

And at first glance, it is difficult to understand how the merit of the ancestors can be finite, for it is explicitly stated in the Torah that He preserves kindness for thousands for those who love Me and keep My commandments. Also, our sages expounded on the verse, ""I will visit the iniquity of the fathers upon the children, upon the third and upon the fourth generation,"" that the measure of goodness is many times greater than the measure of punishment, thus a thousand times so, hence thousands of generations until the end of the days of the standing of the world. 

And Tosafot already asked (at the end of Makkot) that there are not actually thousands of generations in the calculation of the years of the world, and how will this promise be fulfilled? Many answers have been given to resolve this difficulty (see our words in Parashat Toldot, page 195, and elsewhere). Be that as it may, until the end of the days of the standing of the world, it is fitting for Israel to benefit from the merit of the holy ancestors. And how did our sages decide to say that the merit of the ancestors is finite? It is also necessary to explain the difference between the merit of the ancestors and the covenant of the ancestors, and why the merit of the ancestors is finite while the covenant of the ancestors is eternal.","The passage discusses the distinction between the ""merit of the ancestors"" and the ""covenant of the ancestors,"" highlighting that while the merit may cease, the covenant remains eternal. It references the Talmudic debate on the nature of these concepts, emphasizing that despite the apparent cessation of ancestral merit, the promise of God's covenant with Jacob endures even through exile. The text raises questions about the implications of these ideas, particularly in relation to the enduring relationship between God and Israel, suggesting that the covenant provides a lasting foundation for divine favor.","זכות אבות  
ברית אבות  
נאקת  
גלות  
חסד  
מצוות  
תורה  
רז""ל  
תמה  
עמידת העולם"
Divrey Yoel,Va'era,4,61,"ונל""פדהנהדרשו רז""ל (סנהדרין כ""ז ע""ב) כתיב ובנים לא יומתו על אבות והכתיב פוקדעוןאבות על בנים, ותירצו התםכשאוחזיןמעשה אבותיהןבידיהן, וכן תרגם אונקלוס מסער חובי אבהן על בנין מרדין,ולפי""זמהדילפירז""לדמדהטובה מרובה על מדת פורעניות ת""ק פעמים, והבנים נהנים מזכות אבותיהם לטובה עד אלפים דור, הוא ג""כבאוחזיןמעשה אבותיהםדייקא, הגם שאין במציאות להדמות מעשינו למעשהאבוה""ק, אבל עכ""פ צריך לילך בדרכיהם ולאחוז במעשיהםהק' עד כמה שידינו מגעת, ובאופן זה מגיע לישראל מזכות אבות מהבטחת הכתוב נוצר חסד לאלפים, ורז""ל חכמי הש""ס השיגו ירידת הדורות בימי החורבן, שלא הגיע מעלת הדורלבחי'אוחזיןמעשה אבותיהם, ולזה החליטודתמהזכות אבות, אמנםהבוי""תברוב רחמיו וחסדיו כרת ברית עםאבוה""קשלא יעזוב את בניהם לעולם וזה קיים אף אם ח""ו לא יגיעו ישראל למעלתאוחזיןמעשה אבותיהם,דלולאזאת לא הי' צורך לכריתת ברית, כיבלא""המגיע להם מהבטחת נוצר חסד לאלפים, אלא וודאישהכריתתברית מועלתומגיןאףכשלאיהיובבחי'אוחזיןמעשה אבותיהם כ""כ, ואפשר דאם ישראל זוכים בזכות אבות, אז אין מקום לקטרוגויכוליןלהוושעבניקל ובלי צער,משא""כאם אין ראויים בזכות אבות רק מצד כריתת הברית, הגם שהוא מוכרחת ג""כ, מ""מ יש מקום ח""ו לקטרג: ועד שבא הישועהצריכיןלעבור צערויסוריןח""ו מצד הקטרוג.","And it is explained in the teachings of our Sages (Sanhedrin 27b) that it is written, ""And sons shall not be put to death for their fathers,"" and it is also written, ""I will visit the iniquity of the fathers upon the children."" They answered there that this applies when they hold onto the deeds of their fathers in their hands. And so translated Onkelos, ""from the sins of their fathers upon the children of the wicked."" According to this, our Sages derived that the merit of good deeds is much greater than the measure of punishment, a hundred times, and the children benefit from the merit of their fathers for good up to a thousand generations. This is specifically when they hold onto the deeds of their fathers, even though in reality it is not possible for our actions to be similar to those of our holy forefathers. However, one must still walk in their ways and hold onto their holy deeds as much as our hands can reach. In this way, Israel receives from the merit of the fathers from the promise of the verse, ""He preserves kindness for thousands."" And our Sages, the wise of the Talmud, recognized the decline of the generations during the time of destruction, that the level of the generation did not reach the aspect of holding onto the deeds of their fathers. Therefore, they concluded that the merit of the fathers diminished. However, the Blessed One, in His abundant mercy and kindness, made a covenant with our holy forefathers that He would never abandon their children, and this remains true even if, Heaven forbid, Israel does not reach the level of holding onto the deeds of their fathers. For if not for this, there would be no need for the covenant, since they would receive what is due to them from the promise of ""He preserves kindness for thousands."" Rather, it is certain that the covenant is effective and protects even when they are not in the aspect of holding onto the deeds of their fathers to such an extent. And it is possible that if Israel merits the merit of the fathers, then there is no place for accusation, and they can be saved easily and without suffering. Whereas if they are not worthy of the merit of the fathers, only by virtue of the covenant, even though it is also necessary, there is still a place, Heaven forbid, for accusation: and until the redemption comes, they must go through suffering and afflictions, Heaven forbid, due to the accusations.","The passage discusses the concept of the merit of the ancestors (Zchut Avot) in relation to their descendants, emphasizing that while children are not punished for the sins of their parents, they benefit from their parents' righteousness. It highlights the idea that God's kindness is far greater than His punishment, allowing the merit of the ancestors to extend to thousands of generations. However, it acknowledges that in times of spiritual decline, such as during the destruction of the Temple, the connection to this merit may weaken. Ultimately, it reassures that God's covenant with the ancestors ensures that their descendants are never abandoned, even if they do not fully embody the righteous deeds of their forebears.","זכות אבות  
ברית  
חסד  
פורעניות  
ירידת הדורות  
מעשה אבות  
הישועה  
קטרוג  
רחמים  
אלפים"
Divrey Yoel,Va'era,4,62,"וז""פהכתוב וגם אני שמעתי את נאקתבנ""יאשר מצרים מעבידים אותם, שכוחות הטומאה של מצרים מעבידים ומכריחים אותםבע""כ, עד שנעשו משוקעים במ""ט שערי טומאה, ובאופן כזה תמה זכות אבות ע""כ ואזכור אתבריתידייקא, להושיעםבכחכריתת הברית שנשבעתי לאבות הקדושים,ולז""אואזכור את בריתי בלשון עתיד. שברית אבות לעולם קיימת, ובכל הדורות יזכור הקב""ה לישראל כריתת הברית שהבטיחלאבוה""קשלא יכלה זרעם לעולם, אמנם אחר שבאמשרע""האלבנ""יבשליחות השי""ת הרהרו בתשובה, והיו תאבים ומשתוקקים להתקרב לקדושתוית', עד שבליל יציאתםנתקדשובקדושה גדולה ונפלאה, ולא היו צריכים עוד לברית אבות, כי הי' להם גם זכות אבות ע""י שאחזו במעשה אבותיהם.","""And I have also heard the groaning of the children of Israel, whom Egypt enslaves, that the forces of impurity of Egypt enslave and compel them against their will, until they became submerged in the forty-nine gates of impurity. In such a manner, the merit of the forefathers was diminished. Therefore, I will remember My covenant, precisely to save them by the power of the covenant that I swore to the holy forefathers, and thus I will remember My covenant in the future tense. For the covenant of the forefathers is eternally valid, and in all generations, the Holy One, blessed be He, will remember for Israel the cutting of the covenant that He promised to their forefathers, that their seed would not be able to perish forever. However, after Moses, the son of Amram, in the mission of the Holy One, blessed be He, they contemplated repentance and were yearning and desiring to draw close to His holiness, until on the night of their departure, they were sanctified with a great and wondrous sanctity, and they no longer needed the merit of the forefathers, for they had also the merit of the forefathers by holding on to the deeds of their ancestors.""","The passage discusses the suffering of the Israelites in Egypt, emphasizing how the forces of impurity enslaved them, leading to their deep entrenchment in spiritual degradation. It highlights the enduring nature of the covenant with the Patriarchs, which ensures God's remembrance of Israel across generations. The text notes that during their redemption, the Israelites yearned for closeness to God, achieving a significant spiritual elevation that rendered the covenant with the Patriarchs unnecessary, as they had attained their own merit through emulating their ancestors' deeds.","זכות אבות  
ברית  
טומאה  
שערי טומאה  
קדושה  
קדושתו  
כריתת הברית  
תשובה  
אבות  
הקב""ה"
Divrey Yoel,Va'era,4,63,"ובזהיתבאר דברי המדרש הנ""ל אעשה להן מה שאמרתי לאבותיהן שאתן להן את הארץ ויהי'יורשיןאותן בזכותן, (עיין קושיא ז') ר""לבכחזכות אבות ולא יהיוצריכיןלברית אבות, וכל זה הי' דברי הבטחה ונחמהלמשרע""השהתמרמר ואמר למההרעותהוגו', שנעשו ישראל רעים ומשוקעים יותר אחר שדיבר אליהם, וכמ""ש ומאז באתי וגו' הרע לעם הזה והצל לא הצלת וגו', ע""כ ניחמו השי""ת שתכלית השליחות הי' להחזירם בתשובה, ולבסוף יעשו תשובה שלימה ויזכו לירושת הארץ בזכות אבותדייקא,וז""שלו לא לחנם שלחתיך כ""א לקיים דברי שדברתי לאבות הראשונים, לא אמר לקיים בריתי שנשבעתי לאבות הראשונים, כי אם לקיים דברי, היינו כמ""ש רז""ל במדרש הנ""ל אעשה להן מה שאמרתי לאבותיהם וכו' ויהיויורשיןאותה בזכותן, והבטיחו הקב""הלמשרע""השלא הי' השליחות לחנם ולבסוף יעשו ישראל תשובה ויזכו לגאולה וירושת הארץבכחזכות אבות, ואולי זה נרמז בדברי רש""י ז""לבמ""שואראאל האבות, שכ""ז הוא תשובה על דברימשרע""העל מה שאמר למההרעותהוגו', שמאז בא בשליחותו נעשו ישראל רעים יותר, והשיב לו הקב""ה שתכלית השליחותהיתהלהטיב מעשיהם ויהי' נמשך להם זכות אבות ע""י שיהיואוחזיןבמעשה אבותיהם כנ""ל,וז""שואראאל האבות שהבטחתי להם ירושת הארץבכחזכות אבות, וזהו תכלית שליחותך שתתקיים על ידו הבטחתי להם.","And in this, the words of the aforementioned Midrash will be clarified: I will do for them what I said to their forefathers, that I will give them the land, and they will inherit it by their merit (see question 7), meaning by the merit of the forefathers, and they will not need to rely on the covenant of the forefathers. All this was a matter of promise and comfort to Moshe Rabbeinu, who was distressed and said, ""Why have You done evil to this people?"" that the Israelites became worse and more sunk after he spoke to them, as it is written, ""And since I came to Pharaoh to speak in Your name, he has done evil to this people, and You have not rescued Your people at all."" Therefore, the Holy One, blessed be He, comforted Moshe, that the ultimate purpose of the mission was to bring them to repentance, and in the end, they would do complete repentance and merit the inheritance of the land specifically by the merit of the forefathers. This is what He meant when He said, ""I did not send you for naught, but to fulfill the words I spoke to the first forefathers."" He did not say to fulfill the covenant that I swore to the first forefathers, but to fulfill the words, meaning as our Sages of blessed memory said in the aforementioned Midrash, ""I will do for them what I said to their forefathers,"" and they will inherit it by their merit. The Holy One, blessed be He, assured Moshe Rabbeinu that the mission was not in vain, and in the end, the Israelites would repent and merit redemption and the inheritance of the land by the merit of the forefathers. And perhaps this is hinted at in the words of Rashi, of blessed memory, in what he said, ""I have appeared to the forefathers,"" that all this is a response to Moshe Rabbeinu regarding what he said, ""Why have You done evil to this people?"" that since he came with his mission, the Israelites became worse. And the Holy One, blessed be He, answered him that the ultimate purpose of the mission was to improve their deeds, and the merit of the forefathers would be drawn to them by their holding on to the deeds of their forefathers, as mentioned above. And this is what is meant by ""I have appeared to the forefathers,"" that I promised them the inheritance of the land by the merit of the forefathers, and this is the ultimate purpose of your mission, that my promise to them will be fulfilled through it.","The passage discusses the assurance given to Moses that the Israelites will inherit the land due to the merit of their ancestors, rather than needing to rely solely on their own covenant with God. It emphasizes that the ultimate purpose of Moses' mission was to lead the people to repentance, thereby restoring their connection to the righteousness of their forefathers. This connection is seen as a means to fulfill God's promises to the patriarchs, highlighting the importance of ancestral merit in the process of redemption and inheritance. The text reassures that despite the current state of the Israelites, their eventual return to righteousness will activate the blessings promised to their ancestors.","זכות אבות  
תשובה  
גאולה  
ירושת הארץ  
שליחות  
הבטחה  
נחמה  
מעשה אבות  
קיום דברי  
החזרה בתשובה"
Divrey Yoel,Va'era,4,64,"ובזהיל""פקישור המסורה ואזכור את בריתי לכן אמורלבנ""יאני ה', לכן אמור הנני נותן לו את בריתי שלו', (עיין קושיא ו')דכמושגאולת מצרים הי'בתחלהבכחברית אבות לבד, שלא הי' מספיק זכותם של ישראלשיוושעובזכות אבות, כן בדור האחרון בזמן ביאת אלי' יהי' הישועה לישראל מצד ברית אבות, כי לא יהיוזכאיןבזכות אבות,וז""פהנני נותן לו את בריתי שלו' בריתידייקא,ועפי""משפי' בתרגוםיוב""עשקאיעל ביאת אלי' לבשר הגאולה בסוףיומיא, וע""דשאמרז""לפנחס זה אלי' ורמז לו שיהי' הגאולהבכחברית אבות, ואח""כ יחזור אלי' את ישראל בתשובה כמבואר בדברי רז""ל, וכמ""ש הרמב""ם סוף ה' מלכים, ויהיואוחזיןמעשה אבותיהם ושוב יהי' להם זכות אבות,וז""פהכתוב הנה אנכי שולח לכם את אלי' הנביא וגו' והשיב לב אבות על בנים ולב בנים עלאבותם,דע""ישיחזור אלי' את כל ישראל לתשובה, יהיו האבות נקראים אבות לבניםויומשךלהם מזכותם, ע""י שיהיו הבניםאוחזיןמעשה אבותיהםוהולכיןבדרכיהם. ולב בנים עלאבותםשהאבות בעולם העליון יהי' להם נחת רוחויהנומזכותםכאמרז""לברא מזכי אבא,והשי""תיעזור לנו שבמהרה נזכה לקבל פני משיח צדקינו בקדושה וטהרה ולראות בהתרוממות קרן התורה וישראל ובהתגלות כבוד שמים עלינו במהרה בימינו אמן.","And in this, ""the connection of the tradition and I will mention My covenant, therefore say to the children of Israel, I am the Lord, therefore say, behold, I am giving him his covenant,"" (see question 6) as the concept of the redemption from Egypt was initially through the merit of the covenant of the Patriarchs alone, that the merit of Israel was not sufficient to save them except through the merit of the Patriarchs. So too, in the last generation at the time of the coming of Elijah, the salvation for Israel will be from the merit of the Patriarchs, for they will not be worthy in the merit of the Patriarchs. And this is what is written, ""behold, I am giving him his covenant,"" specifically a covenant. And according to the explanation in the translation, ""he will come to announce the redemption at the end of days,"" and as our sages said, ""Pinchas is Elijah,"" and it hinted to him that the redemption will be through the merit of the Patriarchs, and afterwards Elijah will return Israel to repentance, as explained in the words of our sages, and as Maimonides wrote at the end of the laws of kings, and they will hold on to the deeds of their forefathers, and again they will have the merit of the Patriarchs. And this is what is written, ""behold, I am sending you Elijah the prophet,"" etc., ""and he will turn the hearts of the fathers to the children and the hearts of the children to their fathers,"" meaning that if he returns all of Israel to repentance, the forefathers will be called fathers to the children, and they will draw from their merit, by the fact that the children will hold on to the deeds of their forefathers and walk in their ways. And the hearts of the children to their fathers, that the forefathers in the upper world will have satisfaction from them, and this is their merit, as our sages said, ""a son merits through the merit of the father."" And may the Holy One, blessed be He, help us that we may soon merit to greet the face of our righteous Messiah in holiness and purity, and to see the upliftment of the light of the Torah and Israel, and the revelation of the glory of Heaven upon us speedily in our days, Amen.","The passage emphasizes the significance of the covenant with the Patriarchs in the context of redemption, particularly in the final generation before the coming of Elijah. It suggests that while the merit of the ancestors may not suffice for salvation, the restoration of Israel will occur through the renewed connection to their forebears, leading to repentance. The text highlights the reciprocal relationship between parents and children, where the children’s adherence to the ways of their ancestors will invoke their merit, ultimately culminating in the anticipated arrival of the Messiah and the revelation of divine glory.","ברית  
גאולה  
זכות אבות  
תשובה  
משיח  
קדושה  
טהרה  
כבוד שמים  
אבות  
נביא"
Divrey Yoel,Va'era,5,65,"וידבראלקיםאל משה ויאמר אליו אני ה' וגו' ושמי ה' לא נודעתי להם. הקשו המפורשים הלא הרבה פעמים נגלה עליהם הקב""ה בשם הוי' כמו אני ה' אשר הוצאתיך מאור כשדים, וכהנה פעמים הרבה, ורש""י ז""ל פי' לא נכרתי להםבמדתאמיתית שלי שעלי' נקרא שמי ה' שהרי הבטחתים ולא קיימתי, וגם זה קשהדלכאורהלא הגיע עדיין זמנו לקיום ההבטחה, והרבה דברים שהבטיחם הקב""ה קיים להם, אבל הבטחה זו לא הי' עוד זמנו לקיים עד עכשיו ואיך יתכן לומר לא נכרתיבמדתאמיתית שלי.","And God spoke to Moses and said to him, ""I am the Lord,"" etc., ""and My name, the Lord, was not made known to them."" The commentators questioned, how is it that the Holy One, blessed be He, revealed Himself to them many times in the name of Havayah, as in ""I am the Lord who brought you out of Ur of the Chaldeans,"" and many such instances? And Rashi, may his memory be blessed, explained that I did not make Myself known to them in My true essence, for which My name, the Lord, is called, since I promised them and did not fulfill. And this is also difficult, for seemingly the time for the fulfillment of the promise had not yet arrived, and many things that the Holy One, blessed be He, promised were fulfilled for them. But this promise had not yet been the time to fulfill until now, and how can it be said that I did not make Myself known in My true essence?","In this passage from Sefer Divrey Yoel, the author addresses the apparent contradiction regarding God's revelation of His name, YHWH, to the patriarchs, despite the claim that His true essence was not known to them. The commentary suggests that while God had made promises to the patriarchs, the fulfillment of the specific promise of redemption had not yet arrived, indicating a deeper, more profound understanding of God's nature and timing. This reflects a Hasidic emphasis on the relationship between divine promise and human experience, highlighting the complexity of God's interactions with humanity and the unfolding of His plan over time.","אלוקים  
ה'  
שמי  
הבטחה  
קב""ה  
מדת אמיתית  
נודע  
הוצאתיך  
זמן  
קיום"
Divrey Yoel,Va'era,5,66,"ב)אמורלבנ""יאני ה' והוצאתי אתכם מתחת סבלות מצרים,יל""דמדוע הוצרך לומרעוה""פאני ה' וכבר אמר,וסגישיאמר לכן אמורלבנ""יוהוצאתי אותם וגו'","B) Say to the children of Israel, ""I am the Lord, and I have taken you out from under the burdens of Egypt."" Why was it necessary to say, ""I am the Lord,"" when it has already been stated? Therefore, it is said, ""Say to the children of Israel, 'I have taken them out,' etc.""","In this passage from Sefer Divrey Yoel, the emphasis is on God's direct intervention in the liberation of the Israelites from the burdens of Egypt, highlighting His personal relationship with His people. The repetition of ""I am the Lord"" serves to reinforce the divine authority and commitment to their redemption. This reflects a key Hasidic concept of God's active presence in the world and His intimate connection with the Jewish people, underscoring the importance of recognizing divine guidance in their struggles and deliverance. Ultimately, it illustrates the theological insight that true freedom comes from acknowledging and embracing God's sovereignty.","אור  
סבלות  
גאולה  
שכינה  
נשמה  
תיקון  
ספירות  
חסד  
דין  
תפילה"
Divrey Yoel,Va'era,5,67,"ג)ב', לכן אמורלבנ""יאני ה' לכן אמור הנני נותן לו את בריתי שלוםוצ""ב.","3) Therefore, say to the children of Israel: I am the Lord; therefore, say: Here I am giving him My covenant of peace, etc.","In this passage, the Divine promise of peace is emphasized as a fundamental aspect of the covenant between God and His people. The phrase ""הנני נותן לו את בריתי שלום"" highlights the importance of tranquility and harmony in the spiritual relationship, suggesting that true fulfillment comes from aligning with divine will. This reflects a key Hasidic concept of finding inner peace through connection to God, reinforcing the idea that spiritual commitment leads to a harmonious existence. Ultimately, the passage underscores the transformative power of divine grace in establishing a lasting bond of peace.","ברית  
שלום  
ה'  
אמונה  
נשמה  
תיקון  
אור  
ספירות  
חסד  
דעת"
Divrey Yoel,Va'era,5,68,"ד)בפרשת ערוב כתיב למען תדע כי אני ה' בקרב הארץ,ויל""דדהי' סגי שיאמר הכתוב למען תדע כי אני ה' ובקרב הארץ מיותר, ורש""י ז""ל פי' אע""פ ששכינתי בשמים גזירתי מתקיימת בתחתונים, לכאורה צ""ב אריכות הלשון ומאי אע""פדקאמר.","In the section of Eruv it is written, ""so that you may know that I am the Lord in the midst of the land."" It seems superfluous for the verse to say, ""so that you may know that I am the Lord"" and ""in the midst of the land."" Rashi, may his memory be blessed, explains that although My presence is in the heavens, My decree is fulfilled below. It seems, however, that the wording is lengthy, and what is meant by ""although""?","בפרשת ערוב נאמר ""למען תדע כי אני ה' בקרב הארץ"", והשאלה היא מדוע יש צורך להדגיש את נוכחות ה' בארץ כאשר הוא גם בשמים. רש""י מסביר שהשכינה, אף שהיא בשמים, מתגלה גם בתחתונים, מה שמצביע על הקשר העמוק בין העליון לתחתון. זהו עיקרון חסידי הממחיש את האחדות האלוהית בכל המציאות, ומדגיש את חשיבות ההכרה בנוכחות ה' בכל מקום.","שכינה  
גזירה  
תחתונים  
ערוב  
ה'  
קרב  
ארץ  
למען  
תדע  
רש""י"
Divrey Yoel,Va'era,5,69,"ה)פדות בין עמי ובין עמך, לכאורה כבר כתיב והפלתי ביום ההוא את ארץ גושן, ולמה אמרעוה""פושמתי פדות,ובמד""ר(פרשה י""א סי' ב') דרשו ושמתי פדות בין עמי. מלמד שהיו ישראלראוייןללקות בזו המכה, ונתן הקב""ה פדיונם המצריים, ואף לעתיד לבא הקב""ה מביא עכו""ם ומשליכן לתוךגיהנםתחת ישראלוכו', נמצאלפי""דהמדרש הזה פי' של פדות מלשון פדיון. אמנם צ""ב מדוע במכת ערובדייקאהיוראוייןישראל ללקות בו יותר משאר המכות.","5) The redemption between My people and your people, seemingly it is already written, ""And I will set apart on that day the land of Goshen,"" and why does it say ""I will set apart"" again? In the Midrash (Parashat Yitro, section 2) they expound, ""And I will set apart a redemption between My people."" This teaches that the Israelites were deserving of suffering from this plague, and the Holy One, blessed be He, provided their redemption from the Egyptians. Furthermore, in the future, the Holy One, blessed be He, will bring the nations of the world and cast them into Gehenna beneath Israel, etc. Thus, the Midrash indicates that the term ""redemption"" is understood in the sense of ""pidiun"" (ransom). However, it is necessary to understand why in the plague of wild beasts, the Israelites were more deserving of suffering than from the other plagues.","The passage discusses the concept of redemption (פדות) in the context of the plagues in Egypt, emphasizing that the Israelites were deserving of punishment but were spared by God's intervention. It highlights that God provided a form of redemption for the Israelites, allowing them to avoid the consequences of the plagues, particularly the plague of swarms (ערוב). The text raises a question about why the Israelites were more deserving of punishment in this specific plague compared to others, suggesting a deeper theological reflection on divine justice and mercy. Ultimately, it illustrates the theme of God's protective grace over His people, even in times of judgment.","פדות  
פדיון  
גיהנם  
עכו""ם  
מכות  
ישראל  
קב""ה  
עתיד לבא  
עמי  
מדרש"
Divrey Yoel,Va'era,5,70,"ו)דרשו רז""ל טעמים על כל מכה ומכה, ובמכת ערוב אמרו (שם) אמר הקב""ה אתם עשיתם המוניםהמוניםעל בני, אף אני אעשה עליכם עוף השמים וחיות הארץ המוניםהמונים, ויש בזה פלוגתא מהיכן בא הערובי""א מלמעלה וי""א מלמטה,ור""עאומר מלמעלה ומלמטה, ולכאורה איך הי' בזה מדה כנגד מדה, ומדוע הביא הקב""ה עליהם כל המינים שבעולם מלמעלה ומלמטה.","And the sages sought reasons for each plague, and regarding the plague of swarms, they said (there) that the Holy One, Blessed be He, said: ""You have made multitudes upon My children, so I will bring upon you the multitudes of the birds of the heavens and the beasts of the earth."" And there is a dispute about where the swarms came from: some say from above and some say from below, and Rabbi Akiva says from both above and below. And at first glance, how was this measure for measure, and why did the Holy One, Blessed be He, bring upon them all the species of the world from above and below?","In this passage from Sefer Divrey Yoel, the author discusses the divine retribution of the plague of frogs (ערוב) as a response to the Egyptians' oppression of the Israelites. The text highlights the concept of ""measure for measure"" (מידה כנגד מידה), questioning how the multitude of creatures sent by God can be seen as a fitting response to the Egyptians' actions. It presents differing opinions on the origin of the plague, suggesting a comprehensive divine intervention from both above and below, emphasizing God's omnipotence and the interconnectedness of spiritual and physical realms in the unfolding of divine justice.","דרשו  
רז""ל  
טעמים  
מכה  
ערוב  
הקב""ה  
עוף  
חיות  
פלוגתא  
מדה כנגד מדה"
