book_name,parsha_name,dvar_torah_id,passage_id,passage_content
Divrey Yoel,Vayechi,1,11,"ואפ""ל עוד בענין שבועה זו, ויתורצו בזה יתר הקושיות הנ""ל בהקדם מ""ש החת""ס זלל""ה (בפ' ויגש) עה""פ כי פי המדבר אליכם פרש""י בלשון הקודש, והקשה הרמב""ן ז""ל כי איננו ראי' שידבר אדם א' במצרים בלה""ק, כו על דעתו הוא שפת כנען, ורבים במצרים יודעים אותו כי קרוב הוא, ואף כי המושל, שדרך המלכים והמושלים לדעת הלשונות עכ""ד הרמב""ן ז""ל, ועוד הקשה החת""ס ז""ל מ""ט לא ביקש פרעה מיוסף שילמדנו בסתר לה""ק, ולא יהי' נכנע אצל יוסף מפחדו שמא יעבור על שבועתו ויגלה סודו, ותוכן תירוצו שאין לשון עבר נקרא לשון הקודש, כו לשון הקודש הוא לשון התורה כמ""ש הרמב""ן ז""ל דע""כ נקראת לה""ק, שכל דברי קדושה הנאמרים מהקב""ה אל נביאיו לא הי' אלא בו עכ""ד ז""ל, גם כי בלה""ק יש בתוכו ותוך תוכו גימטריאות ונוטריקון ותמורת אותיות וצירופי שמות הק', והמדבר באופן זה הוא בעל רוה""ק, והשומע ומבין צריך ג""כ להיות בעל רוה""ק, והיינו דקאמר יוסף אחר שא""ל למחו' שלחני אלקים וגו' לשום לכם שארית בארץ וגו', והם הבינו הטמון בדיבורו כמה תמורות וגימטריאות, וידעו כי ברוה""ק מדבר וזהו ראי' כי אחיהם הוא, כו אין רוה""ק שורה על שפת חלקות, וז""ש כי פי המדבר אליכם בלה""ק, והנה אחר שדיבר יוסף עם פרעה בלשון עבר, שוב דיבר עמו באותו לשון עצמו, והראה לו שיכול לדבר דבר, והמובן ממנו באופן אחר, וזה א""א ללמד לפרעה ולכיוצא בו, עכ""ד החתם סופר זלל""ה."
Divrey Yoel,Vayechi,1,12,"נמצא לפי""ז שהשבטים הק' כולם ידעו מסוד הזה שפרעה אינו יודע לדבר בלה""ק, כו א""א למצרי שיכיר בלה""ק, ומעתה יתורץ קושית העולם שהביא קז הישמח משה זלל""ה (לעיל קושיא ו') דאיך אמר יוסף לפרעה איתשל נמי אדידך, הא קיי""ל דצריך לפרוט הנדר, וקודם שיתירוהו איך יעבור על שבועתו, ולהנ""ל א""ש דהי' יכול להתיר שבועתו אצל השבטים הק' שידעו סודו וא""צ לפרוט להם. ואף אם יפרט להם לא יעבור על שבועתו כי מעיקרא הי' השבועה רק שלא יגלה סודו, ואין בכלל זה אם יאמר אותו למי שיודע, ואפשר שגם פרעה השיג שהשבטים יודעים בו, וע""כ הו' מתיירא ממ""ש לו אתשיל נמי אדידך והניחו לקבור את אביו כפרש""י ז""ל"
Divrey Yoel,Vayechi,1,13,"אמנם כי כן אם ידעו השבטים, מדוע באמת לא גילו סודו להמצרוים, והרי הם לא נשבעו לו שלא לגלות, ומדוע סבלו מגזירותיו גם שלא רצה ליתן רשות להעלות את אביהם לא""י, והי' בידם להעבירו ממלכותו ע""י שיגלו סודו למצריים, אמנם באמת לא היו רשאין לגלות סודו מטעם שבועה אחרת, שהוא בכלל איסור דחיקת הקץ, כי ניתן קץ וקצבה לגלותם במצרים ד' מאות שנה, ולחד דיעה במדרש כבר התחילה הגלות מלידת יצחק ולא היו רשאים ליקח חרות לעצמם ע""י שיעבירוהו ממלכותו וימלוך יוסף תחתיו, כמ""ש ק""ז הישמח משה זלל""ה (בפ' וישב) עה""פ ויוסיפו עוד שנוא אותו וזלה""ק מסורת בידם שאין מלך לישראל קודם בני עשו, כמו שמבואר מנבואת רבקה וכו' וגם כתיב ואלה המלכים אשר מלכו באדום לפני מלך מלך בישראל, ובאמת יוסף מלך רק על מצרים, ולא הי' מלך גמור רק משנה עכ""ל, וביארתי בספרי ויואל משה דלוקח מלוכה וממשלה קודם זמנו הוא באיסור העברה על השבועות וביהרג ואל יעבור, ומה""ט דנו את יוסף למיתה, שנסתבב מן השמים טעות זה לידם, שחשבו שרצונו למלוך עליהם עיי""ש, והשתא אלמלא היו מגלים להמצריים שפרעה אינו יודע בלה""ק, והיו מעבירים אותו ממלכותו וימליכו את יוסף, נמצא היו מסייעים בפעולה זו ליקח מלוכה וממשלה קודם הזמן, וזה אסור ביהרג ואל יעבור, ומה""ט לא היו יכולים לגלות. ולפי זה באמת גם יוסף לא הי' יכול ליתשל על שבועתו ולגלות כנ""ל, אלא שאמר לפרעה איתשיל נמי אדידך כדי להפחידו, ופרעה הי' מתיירא מזה שמא לא יעמוד יוסף בנסיון ויגלה, ולטעם זה הרשהו לילך לא""י, אבל יוסף לעצמו לא הי' בדעתו לגלות אף אחר שישאל על נדרו, מטעם דעדיין ארי' רביע עלי' שלא ליקח מלוכה לפני הזמן, וא""ש מ""ש איתשל קנמי"" אדודך, דהי' צורך להתרת שניהם, כי אף אם ישאל על שבועתו לפרעה, לא יכול למרוד בו ולעלות לא""י בלי רשותו כנ""ל"
Divrey Yoel,Vayechi,1,14,"ואפ""ל מה שתלה יוסף התרת ב' השבועות חדא בחבירתא, עפי""ד הגמרא (כתובות ע""ז ע""ב) בר' יהושע בן לוו שאמר למלאך המות אחוי לי דוכתאי, אמר לי' לחיי, א""ל הב לי סכינך דלמא מיבעתת לי באורחה, יהבה ניהלי', כי מטא להתם דליי' קא מחוי לו', שוור נפל לההוא גיסא וכו', א""ל בשבועתא דלא אתינא, אמר הקב""ה אי איתשל אשבועתי' נהדר, אי לא לא ניהדר עכ""ד הגמרא. הרי מבואר דבשביל שלא איתשיל על שבועתו מימיו, ע""כ לא הכריחוהו מן השמים לותשל גם אשבועה זו, ואל""ה היו מכריחין אותו, ועד""ז הי' טענתו של יוסף הצדיק לפרעה, דבאמת אוכל לותשל על שבועתי ולגלות סודך למצריים אלא שמעולם לא שאלתי להתיר שבועתי, כי כן דרך הצדיקים והחסידים כדמצינו בר""י בן לוי, אבל אם תכריחני להתיר שבועת אבא, א""כ אהי' מוכרח להתיר גם שבועתך כדי שאוכל לקיים צוואת אבא על ידי שיעבירוך ממלכותך, וכל זה אז""ל להפחידו בעלמא כנ""ל ואפ""ל עוד באופן אחר קרוב לזה, בהקדם מה שהקשו התוספות (סוטה ל""ו ע""ב) על מ""ש יוסף לפרעה איתשיל נמי אדידך, ותימה הלא לא הי' יכול לישאל על נדרו כ""א מדעתו של פרעה, כמו ההוא מעשה דצדקיהו ונבוכדנצר דמייתי בגמרא (נדרים ס""ה ע""א) וכו', ותירצו התוספות דשמא אוקמי' במלתא דגיזום בעלמא שגיזמו כך. מיהו לא הי' יכול לישאל עליו אי לא ניחא לי' לפרעה עכ""ל התוספות. והנה מקור האי דינא במסכת נדרים (ס""ה ע""א) תניא המודר הנאה מחברו אין מתירין לו אלא בפניו, ויליף לו' ממשה רבינו שא""ל הקב""ה במדין נדרת, לך והתר נדרך במדין, וכתב הר""ן שם דבירושלמי פליגי בטעמא דאין מתירין לו אלא בפניו, דאיכא מ""ד דס""ל טעמא דמילתא מפני החשד, כלומר שחבירו שהוא מודר ממנו לא ידע בהתירו, ויחשדנו שעובר על נדרו, ואיכא דיהיב טעמא מפני הבושה, כלומר שיתבייש מחכירו שהנדר הי' להנאתו ועכשיו רוצה שיתירו לו עכ""ד לעניננו,"
Divrey Yoel,Vayechi,1,15,"וכתב הטורי זהב (יורה דעה סימן רכ""ח סעיף קטן כ""ח) דנפקא מינה בין הני תרי לישני דלמאן דאמר מפני החשד, דיו אם מודיע ההיתר לחבירו ואז מתירין לו אפילו בעל כרחו של המודר, דתו ליכא חשדא כיון שהודיעו, וללישנא דסבירא ליה מפני הבושה, באם יש להמשביע תועלת בשבועת הנשבע, צריך שיתן המשביע רצונו והסכמתו על התרת השבועה, ואין מתירין בע""כ של הנשבע, דזהו טעם מ""ד מפני הבושה עיי""ש, ובתשו' מהרי""ע (ח""א סימן קי""ח) כתב שהרשב""א הביא בשם ר""ת ז""ל, דהיכא דלא נדר בשביל טובה שעשה לו המודר, א""צ להתיר בפניו ומדעתו דוקא. דאל""כ האיך היה יכול להתיר שבועת יעקב שלא בפניו, ר""ל דהו""ל ליוסף למימר לפרעה שאין יכול להתיר שבועת אביו שלא בפניו, אלא שהקשה המהרי""ט על ר""ת ז""ל הלא פרעה עשה לו טובה אז כשהשביעו, ואיך אמר יוסף איתשיל נמי אדודך, הרי בכה""ג צ""ל מדעתו ורצונו של המשביע, ותירץ דלהפחידו בעלמא אמר כן, אמנם ק""ז הישמח משה זלל""ה הקשה על תירוצו, דאם באמת לא הי' יכול להתיר שבועתו מבלי דעתו ורצונו א""כ מה יועיל בהפחידו, דלמא לא ירך לבבו, וא""כ הוי שבועת יעקב ליוסף ח""ו כשבועת שוא כיון שאין בידו לקיימה בלי רשות פרעה, (וכמ""ש לעיל קושיא ו') והא תינח אם יכול לותשל על שבועת פרעה, הי' יכול להכריחו בזה, כמ""ש לו א""כ איתשל נמי אדידך ואגלה סודך, אבל אם אליבא דאמת א""א לותשל על שבועתו בלי רצונו א""כ הדרא קושיא לדוכתי', דלא הוי בידו לקיים שבועת יעקב, והוי ח""ו כשבועת שוא, וקושיא זו קשה גם על תירוץ התוספות דלהפחידו בעלמא אמר כן ואוקמי' במלתא דגיזום עיי""ש."
Divrey Yoel,Vayechi,1,16,"ונדאה לתרץ בהקדם דברי ק""ז היש""מ זלל""ה (בפ' ויגש) במ""ש יהודה ליוסף אם תקניטני אהרוג אותך ואת אדונך. דטעם טענה זו שלא יאמר יוסף מה תועיל אם תשובו את בנימין, הלא גם על תנאי חל הנידוי וכו', לזה אמר יש בידי לקיים על ודי שאהרג אותך ואת אדוניך וכיון שיש בידי לקיים אינו חל הנידוי, וכתב קדושת זקיני זלל""ה שכיון בזה לדברי מהר""ם א""ש בספרו כתנות אור, והוא ז""ל הוסיף שם דבאמת לא הי' יכול לקיים מכח גבורת יוסף ומנשה, וגם שלא הי' יכול לשלוף החרב. רק דהוא הי' סבור שיכול לקיים, ע""כ הי' עצמותיו מגולגלין בארון עכ""ד. ועד""ז אפשר לתרץ גם לעניננו דיוסף הי' יכול להכריח לפרעה שיתן לו רשות להתיר שבועתו, שהי' פחדו ומוראו עליו, כמ""ש רש""י ז""ל (בפרשת מקץ) עה""פ לכו אל יוסף אשר יאמר לכם תעשו, לפי שהי' יוסף אומר להם שימולו וכו', אמר להם כל אשר יאמר לכם תעשו, הרי, גזר על התבואה והרקובה, מה אם יגזור עלינו ונמות, עכ""ל רש""י וקיי""ל תלוה וזבין זביני' זבינא, דאגב אונס דמיתה גמר ומקנה לרצונו, וא""כ אף למ""ד דס""ל המשביע ע""ד חבירו אין יכול להתיר כ""א ברצונו, מ""מ הי' יכול להכריחו, ואגב אונסא יתירנו ברצונו, וא""ש דהי' בידו להתיר שבועת פרעה עפ""י הלכה. וא""כ שוב לא הוי שבועת יעקב שוא חיו, כיון דהי' בידו לקיימו ע""ו שיכריח לפרעה להתיר שבועתו."
Divrey Yoel,Vayechi,1,17,"ומתוריז נמי קושייתנו הנ""ל (קושיא ה') דהאיך יתיר שבועתו הא צריך לפרוע השבועה, וקודם שיתיר איך יעבור על שבועתו ולהנ""ל א""ש, דהי' בידו להכריח לפרעה שיפרט שבועתו, ואין נפק""מ להלכה מי יפרט השבועה לפני המתירין, אלא שאליבא דאמת לא הי' רשאי להרגו ולמרוד בו, מטעם האיסור של דחיקת הקץ כנ""ל, אלא שהי' מספיק הפחדה זו לפרעה, כי פרעה חשב שלא יעמוד יוסף בנסיון ולא ימנע משום איסור הנ""ל, ולטעם זה נתן לו רשות וא""ל עלה וקבור את אביך כאשר השביעך, ובזה מתורצים קושיות הנ""ל."
Divrey Yoel,Vayechi,1,18,"ובזה יתורצו יתר הקושיות והדקדוקים הנ""ל, דלכאורה מדוע הוצרך יאע""ה להשביע את יוסף להעלותו ממצרים, וכי זולת השבועה לא היה משתדל לקיים רצון אביו, אתמהה. וכבר העירו המפרשים בזה, ופי' דהשיג יאע""ה ברוה""ק שאילולי השבועה הזאת הי' פרעה מעכב בידו, אלא לפי שהי' רמיא עלי' שבועתו של יעקב, ע""כ הסכים פרעה בע""כ. כמו שפרש""י ז""ל עה""פ עלה וקבור את אביך כאשר השביעך, דאם לא בשביל השבועה לא הייתי מנוחך, אבל ירא לומר עבור על השבועה שלא יאמר א""כ אעבור על השבועה שנשבעתי לך שלא אגלה על לה""ק שאינך מכיר בו, עכ""ל. אמנם באמת הי' אפשרות ליוסף לקיים צוואתו של אביו אף זולת השבועה, ע""י שישאל על שבועתו שנשבע לפרעה, ויגלה סודו שאין מכיר בלה""ק ויעבירוהו לפרעה ממלכותו וימלוך יוסף תחתיו, ושוב יהי' ברשותו לקיים מצות אביו, וא""כ צורך השבועה למה, אולם לא הי' רשאי לעשות כן מטעם איסור של דחיקת הקץ כנ""ל, ומעתה נאמר דבאותה שבועה שהשביע יעקב ליוסף ונשאתני ממצרים וקברתני בקבורתם, גלגל עמה עוד שבועה אחרת על דחיקת הקץ, דאל""כ לא הי' צורך גם לשבועה זו, דלא הי' נחשד יוסף בעיני אביו שלא יקיים צוואתו אף זולת השבועה, והי' בידו לקיימה בכל אופן אף אם לא ירשהו פרעה, ע""ו שיגלה סודו כנ""ל, אלא שהשביעו יעקב אבינו גם על זאת, שלא יעשה שום פעולה של דחיקת הקץ שהוא ביהרג ואל יעבור ויש בו סכנה לכל ישראל ח""ו ולטעם זה הי' צורך לשבועה האחרת כדי להפחיד את פרעה על ידו, וב' השבועות הללו הא' כרוך בצד חבירתה."
Divrey Yoel,Vayechi,1,19,"ויתורץ בזה כפל השבועות שבפסוק, באמרו שים נא ידך תחת ירכי, פרש""י והשבע, וה""ה ציווי על השבועה, ואחר שאמר יוסף אנכי אעשה כדבריך כתיב ויאמר השבעה לי, וכבר צוהו על השבועה ומה צורך לכפול ולהשביעו (עיין לעיל קושיא ב'). ולדרכנו ב' שבועות אמורים כאן. שחוץ מהשבועה להעלותו לא""י, השביעו עוד על איסור דחיקת הקץ, וכ""כ בעלי התוספות (סו""פ ויחי) עה""פ ויאמר יוסף אל אחיו אנכי מת ואלקים פקד יפקוד אתכם וגו' וישבע יוסף את בני ישראל לאמר פקד יפקוד אלקים אתכם וגו', תימא למה אמר ב' פעמים פקד יפקוד, הכי הו""ל למכתב אנכי מת והשבעו לי כי כאשר פקד יפקד אלקים אתכם והעליתם את עצמותי וגו', וי""ל דה""ק, יעקב אבינו אמר פקד יפקוד וגו' ולכן כאשר פקד יפקוד אלקים אתכם וגו', והה""ד אנכי אעשה כדבריך דריש סידרא עכ""ד התוספות. ובבעה""ט כתב שם, וז""ל: במדרש יש שהשביעם יוסף שלא ידחקו את הקץ, כי יוסף ידע את הקץ שיעקב גילה לו, עכ""ל. ומפורש כן בתרגום יוב""ע עה""פ וישבע יוסף את בני ישראל וגו' וז""ל ואומי יוסף ית בני ישראל למימר לבניהון הא אתון משתעבדין במצרים, ולא תזידון למיסק ממצרים עד זמן דייתון תרין פרוקין ויימרון לכון מדכר דכיר ד' יתכון, ובעודן דאתון סלקין תסקון ית גרמי מיכא עכ""ל, מבואר שבמ""ש וישבע יוסף את בני ישראל לאמר פקד יפקוד וגו' והעליתם את עצמותי וגו', השביעם בשני שבועות, שלא ידחקו הקץ, ועל העלאת עצמותיו, וכן השביע יעקב את יוסף, וז""ש יוסף אנכי אעשה כדבריך, ובזה יתבאר דברי המדרש הובא בבעה""ת ויאמר אנכי אעשה כדבריך, כשם שאתה מצוני, כך אני מצוה לאחי בשעת מיתתי וכו' וכן מצינו שאמר לאחיו פקד יפקוד אלקים אתכם וגו' ולדרכנו כל זה הו' נכלל בשבועת ועאע""ה, שלא ידחקו ישראל את הקץ ושלא ימרודו באומות להעלותו בע""כ ושלא ברצונם, וע""ד כן השביע יוסף את בנ""י, שכ""ז היה נכלל בצוואתו של יאע""ה וז""ש אנכי אעשה כדבריך."
Divrey Yoel,Vayechi,1,20,"ונקדים דברי הגמרא יבמות (ס""ג ע""ב) גזרו על ג' מפני ג' (פרש""י מפני ג' עבירות) קא מחטטו שכבי מפני ששמחים ביום אידם, פרש""י מחטטו שכבי מוציאים הנקברים מקבריהם, מפני ששמחים ביום אידם באה עליהם זו הגזירה להתאבל בה. וכתב המהרש""ל שם, נ""ל מדה כנגד מדה דמאחר שאתה משמח עמהם ביום אידם, א""כ אתה אוכל עמהם, אפילו אתה אוכל משלך, מ""מ חשב הכתוב כאילו אתה אוכל מזבחו, שנאמר וקרא לך ואכלת מזבחו אפי' משעת הקריאה, כדאי' במס' ע""ז ישראלים בזמה""ז עוע""ז בטהרה הן וכו', וא""כ מאחר שזבחיהם קרוי זבחי מתים ע""כ באה המדה לשלם ענין המתים עכ""ל המהרש""ל זלל""ה. ובעוה""ר הגיע עלינו הצרה הזאת של חטוטו שכבי, ומעולם לא נעשתה כזאת בישראל, ולא קרה לנו ככה אף בדוחות הגלות בין האומה""ע, ומי הי' יכול לצייר בדורות שלפנינו שימצא כזאת, שאותם המכנים עצמם בשם ישראל מחטטום קברות הקדושים של תנאים ואמוראים, אמנם כבר גילו לנו חז""ל שהוא מידה כנגד מידה בעון ששמחים על יום אידם, וכל אלו שלוקחים חבל באידם של מלכות המינות ושמחים עמהם אפילו אם אינו אוכל עמהם ה""ה כאוכל זבחי מתים כמ""ש המהרש""ל ז""ל, והם הן הגורמים לחטוטי שכבי בעוה""ר."
