book_name,parsha_name,dvar_torah_id,passage_id,passage_content
Noam Elimelekh,Vayechi,11,1,"‎וזהו ""יששכר חמור גרם כו'"", פירוש ""יש שכר"" לאדם ע""י שהחמור - הוא הגוף החומר - החומד ומתאווה והאדם משבר כח תאוותו, הוא גורם לו לשכר הגדול, ""רובץ בין המשפתים"", פירוש הלשון, שהוא רובץ בין המשפתים, שהבחירה בידו לדבר בלשונו כרצונו, ""וירא מנוחה"", פירוש ואדם משבר כח תאוותו ואין רואה רק שיהיה לו מנוחה מהתאוות והמחשבות זרות, עי""ז גורם לו ""כי 'טוב'"", פירוש שיש לו השפעות משם הרחמים שהוא גימטריה טוב."
Noam Elimelekh,Vayechi,12,1,"‎וזהו ""ויחי יעקב בארץ מצרים"", פירוש ע""י שהיה משבר כח התאוויות היצה""ר הנקראים 'ארץ מצרים' שהיא הקליפה, עי""ז היה לו חיות והשפעה מהשם הרחמים שהוא גימטריה ""שבע עשרה"" כנ""ל. וק""ל."
Noam Elimelekh,Vayechi,13,1,"<b>ויקרבו ימי ישראל כו'.</b> ונקדים לפרש הפסוק ""שבענו בבוקר חסדך"", ולכאורה הלא טוב לנו להתפלל שישבענו בחסדו חסד אל כל היום? אך נראה דהנה החסדים נקראים 'בוקר', וזהו ""וישכם אברהם בבוקר"", פירוש דאברהם אבינו ע""ה שהיה צדיק גדול והקדים ע""י מעשיו הטובים להשכים ולהקדים את הבוקר, היינו לעורר החסדים הנקראים בוקר, אבל אנחנו דלי מעש וחסרי לב, אנו מתפללין להשי""ת ב""ה שהוא ישבענו בבוקר חסדיו, שהוא יעורר עלינו החסדים, והשי""ת ברוב רחמיו שומע תפילת עמו ישראל ומקבל ברחמים וברצון את תפילתינו."
Noam Elimelekh,Vayechi,14,1,"‎ויש לכוון הפירוש במה שתקנו לנו בשלש ברכות ראשונות לומר ""גומל חסדים טובים"", ר""ל 'חסדים טובים', היינו החסדים שהשי""ת נותן להצדיקים הנקראים טובים, ו'גומל' הוא מלשון ויגמל אברהם כו', פירוש השי""ת הוא גומל את החסדים טובים ואינו ממתין עד שיתעוררו החסדים ע""י צדיקים, רק ""קונה הכל"", פירוש השי""ת ברוב רחמיו מקבל את כולנו, ולא עוד אלא ""וזוכר חסדי אבות"", דשלש ברכות הראשונות נקרא 'אבות', והם השלש מוחין הנקראים 'ראש', ובאותן שלש ברכות אין שם תפילה כמבואר בשו""ע או""ח, ויש ליתן טעם לשבח לזה, מפני ששלש ברכות הראשונות הם בעולמות העליונים ושם אין קטרוג כלל, לכן אין צריך שום תפילה רק תהלות ותשבחות, כי אין תפילה אלא במקום קטרוג, וזהו ""וזוכר חסדי כו'"", פירוש תיכף ומיד בהתחלותנו שבחין, הם הג' ראשונות, מיד הוא זוכר את חסדיו לעשות כל צרכינו מיד ב'אבות', היינו שלש ראשונות, קודם גמר תפילתינו הוא יעננו טרם נקרא."
Noam Elimelekh,Vayechi,15,1,"‎וזהו פירוש ""תאות לבו נתת לו"", דהתאוה והתשוקה של הצדיק תמיד שיהיו כל ישראל מלאים ושבעים כל טוב, והשי""ת נותן התאוות האלו בלב הצדיק כדי שיתפלל לפניו, שהקב""ה מתאוה לתפילתן כו', ""וארשת שפתיו בל מנעת סלה"", פירוש והשי""ת שומע תפילתו של הצדיק, ולא עוד אלא ""כי תקדמנו ברכות טוב"", פירוש וקודם שיתפלל עדיין, הוא מקדים כל ברכות טוב על ידי ש""תשית לראשו עטרת פז"", פירוש מחמת שמיד בהתחלת שלש ראשונות הנקראים 'ראש' אתה עושה מהם עטרת פז, ולכן טרם יקרא אתה תענה, כי שם אין צריך לתפילה כנ""ל. וזהו ""התהללו בשם"", פירוש בעולמות ששם רק תהילה, וממילא ""ישמח לב מבקשי ה'"" מיד קודם שיתפללו."
Noam Elimelekh,Vayechi,16,1,"‎וזהו ""ויקרבו ימי ישראל למות"", פירוש יעקב אבינו ע""ה היה מחשב תמיד את יום המיתה שהוא קרוב ושמא ימות היום, וזהו ""ויקרבו כו'"", ר""ל שכל ימיו היו בעיניו קרובים למיתה, ועי""ז היה מזכך את גופו והיו כל מחשבותיו בעולמות העליונים, וזהו ""ויקרא לבנו ליוסף"", פירוש זה רמז אף כשהיה בעניני עוה""ז, דהיינו ""לבנו"" וכדומה, אף על פי כן היו כל מחשבותיו ""ליוסף"", דהיינו עולם העליון הנקרא 'יוסף'."
Noam Elimelekh,Vayechi,17,1,"<b>או יאמר</b> ""ויקרבו ימי ישראל כו' שים נא ידך תחת ירכי"", נראה דהנה העיקר הוא ליחד שמו הגדול באמת, והוא שימסור אדם נפשו על קדושת שמו יתברך ויתעלה, ולכן מצות עשה בתורה לקרות ק""ש ערב ובוקר, שזה יחוד שמו שאנו מוסרים נפשינו לשמו הגדול יתברך, רק שצריך האדם לדמות בנפשו באמת כאילו עתה נמסר נפשו על יחוד שמו הגדול, וכן הוא דרך הצדיקים."
Noam Elimelekh,Vayechi,18,1,"‎וזהו ""ויקרבו ימי ישראל למות"", פירוש שתמיד היה מוסר נפשו כ""כ באמת שהיה קרוב למיתה, ""ויקרא לבנו ליוסף"", לכאורה היה לו לומר 'לבנו יוסף'? אך הענין הוא מה שהאדם מקיים התורה שאינו עובר על מצוותיו, אינו אלא במדריגת 'עבד' שאינו עובר על מצות אדוניו, אבל להיות נקרא 'בן' למקום, צריך לעשות לעצמו גדרים וסייגים ולהוסיף בעבודה לפי שכלו הזך ממדריגה למדריגה, וזהו ""ויקרא לבנו"" פירוש מי הוא בנו? ""ליוסף"" שמוסיף תמיד כנ""ל, ""שים נא ידך"", לפי שהצדיק הגדול המוסיף תמיד בעבודה צריך לשמור עצמו שלא יפול לגאות מחמת שיסבור שהוא טוב ומטיב בעבודה להוסיף בה תמיד, והתקנה לזה הוא לזכור תמיד ולחשוב שכל זכויותיו אינם כדאי להנצל פעם אחד מחטא קרי ר""ל אם נזדמן לו, ובזה יכנע וישפל, וזהו ""ויקרא לבנו ליוסף"" כנ""ל, ""שים נא ידך"", פירוש כל כחך, הם התורה והמצוות שאתה מקיים, שים הכל ""תחת ירכי"" רמז על החטא הנ""ל, אם ח""ו נזדמן לך אז הכל חלף ועבר ח""ו, ובזה תנצל מן הגאוה, וזהו ""אל תקברני במצרים"", הם הקליפות הנקרא מצרים. וק""ל."
Noam Elimelekh,Vayechi,19,1,"<b>ויקח יוסף את שניהם את אפרים בימינו כו' מימין ישראל וישלח כו' והוא הצעיר כו' שכל את ידיו כי מנשה הבכור.</b> ויש לדקדק הלא עיקר כוונת הכתוב הוא לפרש שהבכור היה מימין ישראל והצעיר משמאלו, וימין ושמאל של יוסף הוא מיותר."
Noam Elimelekh,Vayechi,20,1,"‎אך נראה שעיקר מחשבת יעקב אבינו ע""ה היה להמשיך לישראל אחריו כל הימים השפעות והברכות כולם להיותם קיימים תמיד, ורצה להמשיך ע""י ב' צדיקים הללו אפרים ומנשה, כאומרו ""בך יברך ישראל כו' כאפרים וכמנשה"", והטעם למה דוקא ע""י אלו הצדיקים? היות שהעולם צריך תמיד לב' מיני צדיקים, האחד הוא שיחשוב תמיד בעולמות העליונים וביחודים להוסיף אור תמיד למעלה למעלה, ואחד לחשוב בצורכי עולם, מה שהעולם צריכין פרנסה וברכה וחיים ושאר הצטרכותם, ובב' מיני צדיקים הללו הוא קיום העולם, ולזה רצה להמשיך ולפעול זאת על ידם, ""כי מנשה הבכור"" היה במדריגתו לעלות תמיד ממדריגה למדריגה ולא לחשוב בעניני העוה""ז כלל, ואפרים היה צעיר ממנו בעבודה שלא היה כ""כ הולך במדריגות, כי אם שהיה חושב תמיד המשכת השפעה על ישראל, וזה היה חשוב בעיני ישראל אבינו יותר, כי עיקר מגמתו היה למשוך טוב על ישראל, וכוונת יוסף היה היפך, שהיה סבר שמנשה חשוב מחמת רוב כוונתו ועלייתו, ולזה לקח את אפרים לימין עצמו, כי כוונתו היתה ג""כ בשביל ישראל להמשיך הברכות ע""י ב' הצדיקים הללו, אך שסבר שדי לאפרים כח ימינו במה שהעמידו לימין עצמו, בזה יהיה די לפעול הברכות לישראל וכנ""ל, ועיקר היה אצלו מנשה לפי שהיה עובד במדריגות גדולות ולכך העמידו לימין אביו, ולא כן היה דעת יעקב אבינו ע""ה, אדרבה להיפך, לפי שהיה אפרים הצעיר לכך שכל את ידיו לברכו בימין, כי זה היה עיקר פעולת יעקב להטיב אחריו לדורותיו שיהיו מזומנים כל טוב השפעה ורחמים, וזה היה מדריגת אפרים."
Noam Elimelekh,Vayechi,21,1,"‎וזהו שאמר יעקב ""ידעתי בני ידעתי"", פירוש שאמר ליוסף הידיעה של בני, ידעתי מזה ג""כ שמנשה הוא היותר גדול במדירגתו, ""ואולם אחיו הקטן"" במדריגתו ""יגדל ממנו וזרעו יהיה מלא הגוים"", שיהיה כל העולם מלא מהשפעותיו וטובו, ולכך הוא חביב בעיני יותר, לזה ""וישם את אפרים לפני מנשה""."
Noam Elimelekh,Vayechi,22,1,"‎וזהו ""סוד ה' ליראיו (ובריתו להודיעם)"", פירוש היראים - הם הצדיקים הממשיכים השפעות, צריכין לעשות בסוד בהסתר מפני הקטרוג שלא יקטרג על הטוב ההוא, ""ובריתו"" הוא צדיק המתנהג ע""פ הברית והתורה, ""להודיעם"" פירוש שיודיע זאת לבני אדם שילמדו ממנו הדרך הטוב ההוא."
Noam Elimelekh,Vayechi,23,1,"<b>שכל את ידיו כי מנשה הבכור.</b> ולכאורה הטעם הוא ההיפך של עשיה, אלא למדה תורה דרך ארץ שינהוג אדם כבוד בחבירו לפי הראוי לו, ואעפ""י שהיה יכול יעקב אבינו ע""ה לחזור ולהעמידם כרצונו זה לימינו וזה לשמאלו, אלא שכוונתו היה שלא לבייש את מנשה ולכך שכל את ידיו בראשם. וק""ל."
Noam Elimelekh,Vayechi,24,1,"<b>או יאמר</b> ""אם עד שלא פרעו כו'"", דהנה כל אדם יש בו חלק אלקי ממעל, וגם בשעה שעושה עבירה חלילה אילולי החלק אלקי שבו לא היה בו כח להתנענע בשום תנועה בשום אבר לעשות, וההכרח לחלק אלהי להתלבש בלבושים על גבי לבושים לסבול הצער הגדול של העבירה, וזהו סוד גלות השכינה, ואח""כ כשאדם חוזר בתשובה ובוכה על עוונותיו, זה הוא שבוכה על גלות השכינה, ועי""ז הוא משבר את הלבושים שהוכרח החלק אלקי להתלבש בהם ונתגלה בתיקונו כשמתקן עוונו, וזהו ""עד שלא פרעו"", ר""ל שעדיין לא הסיר וגילה את הלבושים מחלק אלקי, שעדיין לא עשה תשובה כהוגן ""חייב"", ""ואם משפרעו פטור"", כנ""ל, ""ר""י אומר (וכו')"", כנ""ל."
Noam Elimelekh,Vayechi,25,1,"<b>יהודה אתה יודוך כו'.</b> דהנה אנו מתפללים בברכת אהבה רבה ""ותן בלבנו לאהבה וליראה את שמך"", ולכאורה הוא ההיפך, היראה מביאה לידי אהבה. אך אמנם האמת שניהם צדקו יחדיו, דאית יראה ואית יראה, אית יראה תתאה הנקרא 'אימא תתאה', וממדריגה זו בא לידי אהבה, ואהבה זו נקראת בשם 'אח' שעדיין אינה אהבה שלימה, וממדריגת אהבה זאת בא לידי אהבה שלימה הנקרא בשם 'אב', וממדריגת אהבה זאת בא לידי יראה עילאה הנקרא בשם 'אם', וזהו שנאמר ""איש אמו ואביו תיראו"", רמז ליראה תתאה, נאמר אם קודם לאב, ואצל כיבוד שהיא אהבה נאמר אב קודם לאם."
Noam Elimelekh,Vayechi,26,1,"‎וזהו שאמר אברהם אבינו ע""ה לאבימלך ""וגם אמנם אחותי בת אבי"", פירוש מחמת שהיה בדרך לא היה יכול להשיג מדריגת אהבה עילאה הנקרא בשם 'אב', ולא היה כי אם במדריגת אהבה תתאה הנקרא בשם 'אח', שהיא כמו בת למדירגת אהבה עילאה, ""אך לא בת אמי"", שאינו במדריגת אהבה שהיא כמו 'בת' ליראה עילאה הנקרא בשם 'אם', ""ואומר לה בכל מקום אשר נבוא שמה אמרי לי אחי הוא"", רמז שאני במדריגת אהבה הנקרא בשם 'אח'."
Noam Elimelekh,Vayechi,27,1,"‎וזהו ""יהודה אתה"", דהיינו כשאתה בנגלות, דהיינו מדריגת 'אתה' שהוא הנגלה, כמו שאנו אומרים 'ברוך אתה' הוא הנגלה, 'אשר קדשנו' הוא הנסתר, ובמדריגה הזאת ""יודוך אחיך"" ר""ל אותם שהם במדרגת 'אח' כנ""ל, אבל ""ידך בעורף אויביך"", פירוש כשתהיה במדריגה עליונה שיש כח בידך לכלות האויבים והדינים, אז ""וישתחוו לך בני אביך"", אותם שהם במדרגת 'אב'. והבן מאוד."
Noam Elimelekh,Vayechi,28,1,"<b>יששכר חמור גרם כו'.</b> נראה לפרש, דהנה הצדיק המתפלל צריך להסתיר דבריו בכדי שלא יבין המקטרג לקטרג חלילה, ואילולי הקטרוג היה הצדיק יכול להוציא בשפתיו כל דבריו שירצה, רק מחמת הקטרוג צריך לכחד דבריו תחת לשונו ושפתיו, וזהו ""יששכר חמור גרם רובץ בין המשפתים"", פירוש הגוף, הוא החומר, גורם לצדיק שמוכרח להיות רובץ את דבריו בין השפתים, 'משפתים' לשון 'שפתים', היינו כנ""ל שצריך להסתיר את דבריו בין שפתיו שלא לדברם בפירוש מפני המקטרג שיכול לקטרג על הצדיק מחמת גוף החומר, ולכן חכם בדעת ידבר ויתפלל, ותפילתו יעלה לרחמים ולרצון. אמן."
Noam Elimelekh,Vayechi,29,1,"<b>לא תראה חמור אחיך רובץ תחת משאו כו'.</b> דהאדם העוסק בעניני ועסקי עוה""ז, הרי העולם עליו כמשא ורובץ תחת משאו, ואמר הכתוב ""לא תוכל להתעלם"", אזהרה לצדיק שיתפלל עליו. וק""ל."
Avodat Yisrael,Vayechi,30,1,"ענין שני חיי יעקב עיקרן שבע שנים שי""ב ולכן בגימ' ז' הויות וארבעים הוא חיותו מחב""ד והדעת כלול חו""ג הרי ד""פ עשר הם ארבעים וכן ז' וארבעים הה מ""ז הוא החיים הבאים מחיבור הויה אהיה ומאת שנה הוא הרצון והפסוק כסדר:"
Avodat Yisrael,Vayechi,31,1,"<b>אפרים ומנשה כראובן ושמעון.</b> אפרים כראובן בחסד. ומנשה אותיות שמעון והעי""ן מתחלף בה'. ולכן לקח יוסף אפרים בימינו ומ""מ יהי' מנשה מזומן לברכה. לפי מ""ש מ""ו בספרו כי מנשה הלך בצדקו הכל להבורא וא""כשם מנשה ששכח בזה העולם אלא דיבק בכל מחשבתו להבורא והי' בבחי' אור חוזר כמ""ש שהוא כח גבורות החוזרת לשורשם וזה הי' בכור שעיקר שיצא בריאה הי' אור חוזר שאל""כ בכח בלי סוף א""א לבורא' וז""ש גם הוא יגדל אולם אחיו הקטן כי הצדיק שרוצה להשפיע צריך בכל פעם להשגיח על העולם וצריך להתקטן והוא יגדל ממנו כי בתחילת הבריאה ג""כ אהבה דוחקת הבשר ויעקב שכל ידיו ואמר מ""ו לוי יצחק להיות בכ""מ לא יהי' מכה עד שיברא רפואה תחלה ואפשר עשה לתיקון ליהושיע כאמור יה יהושעך ואפשר עד ביאת משיח בן אפרי' שלא ימות ויהא הגאולה ברחמים ועיין בתיקון ס""ת ועיין בר""מ ר""פ ויצא ושם במאמר פתח ר""ש דאמר בהאי גם שהוא אבא יו""ד לאשלמא רמ""ה לגבי משיח בן יוסף שלא ימות ע""ש כי יוסף משך חיים מאבא ולכן נק' משכיל ומשם מושך חיים לדוד וכאב יסד ברתא:"
Avodat Yisrael,Vayechi,32,1,"<b>אז חללת.</b> תיבת אז מיותר הנה הזוהר כתב שהבכור' הגיע' לבני' של רחל שמחשבה ראשונה הי' לה אלא שכתיב ובחללו ניטלה הבכורה והיינו שבאמת לאה הי' בעולם עליון שלא הי' יכול יעקב להזדווג לה כמ""ש ועיני לאה רכות שהיא ארוכה והי' צ""ל היחוד ע""י רחל והי' זה כזיווג אחור בפנים שהוא לא הי' פונה לה עד שראובן מצא דודאים והעלה לה חן אז אמרה אלי תבא ולכן זכה יששכר לוירא מנוחה להסתכל בפני' של תורה והנה לא הי' מקום לראובן לומר רחל היתה צרה לאמי אדרב' ע""י רחל נזדווגה ובדיבורו העלה המקטרג לומר שהיה יכול להזדווג והוא כבן תמורה וז""ש אז חללת למפרע על תחלת בנינך והבן:"
Avodat Yisrael,Vayechi,33,1,"<b>ובענין </b>איך יצא לוי ממנין השבטים הוא כשנלקח הבכורה מראובן וגם הכהונה אז נתחלק לוי שהיה ממוצע כגוף בין חסד לגבורה ונתחלק כהונ' לצד אחד ממילא נשאר לשאר לווים רק צד שמאל ולכן כהן לוי ישראל ובאמת שורש לוי נשאר למעלה לצד ממוצע והוא כשורש אבל אח""כ הענפים נתחלקו לשנים לכהנים ולוים ובכ""מ כמו שיוסף אינו נמנה שהוא משך הגוף לוי לא נמנה שהוא הגוף עצמו ובמקום שיוסף נמנה גם לוי נמנה:"
Avodat Yisrael,Vayechi,34,1,"<b>כבס ביין לבושו.</b> במד""ר שמחוור להם התורה ובד' ענבים סותה. שמחוור להם טעיותהון כי כתיב במחשכים הושיבני זו תלמוד בבלי וע""ז ספדי גדול הוא בשש""ך הם הש""ך דינים שמחוורין בפילפול התלמוד בבלי ונעשים מהם הכתר בתכשיטי הלכה ושם לו ברקת זו טבריא זה הקו""ף של רקת נתחלף בך' של שש""ך שגם הוא גימ' כתר אלא רקת הוא מה שעולם עליון מכתר לעול' התחתון וששך הוא העולם התחתון שנכתר מעולם העליון ואמר שבעת המשיח יתגלה הסוד שבתלמוד בבלי שהכל מיוסד בגנזי אורייתא בזה יחוור להם ביין שהוא הסוד ואמר שהגם שאדם יאמר שמא אני טועה בפילפולי ואמר שהקב""ה יחוור הטעות שהוא כעין תכשיטי כלה כאמור בזוהר שיר השירים והכל מכוונים ליפות הכלה לכן כולם דברי אלהים חיים ודרשו אין אדם עומד על דברי תורה אלא א""כ נכשל בה ואז יתרון אור מן החושך:"
Avodat Yisrael,Vayechi,35,1,"<b>לישועתך קויתי ה'.</b> במד""ר הכל בקיווי יסורין קדושת השם. זכות אבות. תאוות עוה""ב הה""ד אף אורח משפטיך קוינוך לשמך ולזכרך תאות נפש. אלו הם ד' מדריגות של העולמות שהיו בתחלה בעולם התוהו הם יסורים בבית הסוהר וכשאדם בא לזה העולם יש לו יסורים ועליה ראשונה הוא בקידוש השם שהוא מלכות ואח""כ לזכות אבות ואח""כ לתאוות עוה""ב שהעלי' עד הבינה ואמר גם חנינה בקיווי שאפילו שהעולמות של חנינה הם בקו מדה במדה וכן הסליחה כי למי נושא עון למי שעובר על פשע ואדם חונן דלים ומעורר מדת החנינה והסליחה במדה וז""ש הקב""ה למי שאין לו היינו שעובד באי""ן והן הבני עלי' דעיילי בלא בר בלי גבול ומ""מ כל ישראל בכלל זה וכל רשעי ארץ. והגם שבדעתם שוב לא יהא להם עוה""ב מגודל רשעתם ועכ""ז עושים איזה צדקה ומצות. היא ללא תשלום שכר וראוי' בוודאי לחנינה. ומכ""ש הצדיקים שמגודל צדקתם אינם בטוחים כלל בשכר כמאמר דוד. וא""כ הם עובדי' להש""י בחנם ולא נוציא מזה אלא איזה בינונים וסכלים וכל ישראל ראוים לחנינה: (עד כאן)"
