book_name,parsha_name,dvar_torah_id,passage_id,passage_content
Divrey Yoel,Ba,1,10,"ב)ז""ל שיתי שימי שאשית אני, וצ""ב הכוונה, דבוודאי לשון שיתי סובב על הקב""ה, ולמה הוצרך להאריך ולפרט שאשית אני."
Divrey Yoel,Ba,1,11,"ג)נתקשו שלא הזכיר הקב""ה התראה זו של מכת הארבה ומנא ידע משרע""ה, ומסיק דהבין משה המכה מדאמר לו הקב""ה ולמען תספר, ודרך הוא לספר על מכת הארבה, שהרי גם במכת הארבה דיואל כתיב עלי' לבניכם ספרו, והרמב""ן הביא כן ממדרש שמות רבה, ולמען תספר באזני בנך הודיעו הקב""ה למשה מה מכה יביא עליהם, וכתב אותה ברמז ולמען תספר באזני בנך ובן בנך זו מכת הארבה כמה דתימר ביואל עלי' לבניכם ספרו ובניכם לבניכם וגו', וכתב הכלי יקר גם שאר מפורשים דעדיין אין זה מספיק והוא גופה קשיא למה נאמר במכה זו שיספרה לבניו יותר מבכל המכות."
Divrey Yoel,Ba,1,12,"ד)ולמען תספר באזני בנך, ולמען יאריכון ימיך, וצ""ב."
Divrey Yoel,Ba,1,13,"ה)במסורה וינח הארבה בכל גבול מצרים, וינח ביום השביעי, וצ""ב."
Divrey Yoel,Ba,1,14,"ו)עה""כ בא אל פרעה ר""י פתח ואמר אשרי העם יודעי תרועה ה' באור פניך יהלכון ע""כ, ואינו מובן קישור פסוק זה לכאן ובהגהות מהרח""ו ז""ל כתב לפרש וז""ל סמיכות פ' זה כאן יראה שהוא דרך דרש: כי משה צפה שהשטן הי' מקטרג על יציאת ישראל ממצרים וזה הי' בר""ה, ומסיבת זה לא הי' משה רוצה ליכנס לפרעה, ואמר השם אל משה בא אל פרעה ואל תפחד מקטרוג השטן כי כפרך נתתי בר""ה ואיהו איוב כנז""ל, ולכן אמר אשרי העם יודעי תרועה בר""ה עכ""ד, והנה באמת שבזוה""ק במאמר שלאחריו כתב ר""א פתח ויהי היום ויבאו בני האלהים להתייצב על ה' ויבוא גם השטן בתוכם, והאריך שם שבר""ה מתכנשין כלהו רברבן ממנן לקטרג על ישראל, ויבוא גם השטן בתוכם, ולכן מסר בידו את איוב, עכת""ד הזוה""ק, אמנם עדיין אינו מובן למה הביא כ""ז במכת הארבה, והי' לו להביא זה בקראי דיציאת מצרים או בקי""ס, או במכות הראשונות שהיו סמוך לר""ה, משא""כ מכת הארבה הי' בניסן כמבואר ברמב""ן, ולמה דייקא במכת הארבה נתעורר פחדו של משה והסמיכו לזה הקרא דאשרי העם יודעי תרועה שהוא בר""ה, גם בעטרת צבי ז""ל כתב שלא נודע פי' דבר זה איך יתקשר פסוק זה לכאן."
Divrey Yoel,Ba,1,15,"והנלפענ""דבביאור כל הנ""ל, דהנה רש""י ז""ל כתב על אומרו לפניו לא הי' כן ארבה כמוהו ואחריו לא יהי' כן. ואותו שהי' בימי יואל שנא' כמוהו לא נהי' מן העולם למדנו שהי' כבד משל משה ע""י מינין הרבה שהיו וכו', אבל של משה לא הי' אלא מין א' וכמוהו לא הי' ולא יהי', והקשו בעה""ת והרמב""ן ז""ל שהרי מפורש בתהלים ויתן לחסיל יבולם ויגיעם לארבה, וכתוב א' אמר ויבא ארבה וילק ואין מספר. אלמא שגם בימי משה היו מינים הרבה, ובבע""ת נדחקו לתרץ והרמב""ן פליג בזה על רש""י וסיים אבל בכל גבול מצרים נמשך לפניו לא הי' כן ארבה כמוהו ואחריו לא יהי' כן שם יעיי""ש שהאריך בזה, ונראה כוונתו דמה שאמה""כ ואחריו לא יהי' כן נמשך על גבול מצרים שנזכר בקרא לעיל מיני' שלא יהי' אחריו כן שם, וא""כ אין קושיא משל יואל שהי' בא""י לא במצרים."
Divrey Yoel,Ba,1,16,"ולפענ""דאפשר ליישב עוד דהנה הי' זמן כל מכה ומכה חודש א' בלבד, ופליגי חכז""ל (במד""ר פר' ט' סי' י""ב) דלחד מ""ד הי' המכה משמשת ז' ימים וכ""ד ימים הי' מתרה בהם, ולחד מ""ד הי' המכה משמשת כ""ד ימים וז' ימים הי' מתרה בהם, אבל עכ""פ לא הי' המכה משמשת יותר מכ""ד ימים לכל הדיעות, אמנם בימי יואל אף שלא הי' קשה כ""כ כמו בימי משה, מ""מ אריכת הזמן שסבלו ישראל מן הארבה ד' שנים רצופים, זה גרם כבידות יותר אשר כמוהולא נהייתה, וי""ל עוד עפ""י דרכו של הרמב""ן ז""ל דמאמר לפניו לא הי' כן וגו' נמשך על גבול מצרים, ועפי""ד הגמ' סוטה(דף כ' ע""ב) ר' ישמעאל אומר יש זכות תולה י""ב חודש אע""פ שאין ראי' לדבר זכר לדבר דכתיב (דניאל ד') וחטיך בצדקה פרוק ועויתך במיחן ענין וגו' שנדחה גזירת העונש לנבוכדנצר י""ב חודש בשביל שפרנס והספיק מזונות לעניי ישראל ומסקנת הגמ' דאין ראי' גמורה משם דלמא שאני עכו""ם דלא מפקיד דינא עלייהו, ועיין פירש""י שם, ומצינו כ""פ בש""ס שאין להביא ראי' מעכו""ם לישראל ומישראל לעכו""ם, וא""כ י""ל דממה שאה""כ בגבול מצרים ואחריו לא יהי' כן, כיון דשם מיירי בעכו""ם אין ראי' משם לישראל, ואותו שהי' בימי יואל זה הי' עונש לישראל על חטאם לעוררם על התשובה, ואח""כ שילם להם הקב""ה כל הצער והנזק שסבלו בכל השנים שהי' הארבה כמבואר בקרא (יואל ב' כ""ה) ושלמתי לכם את השנים אשר אכל הארבה וגו': וא""כ זה ענין אחר ואין בזה סתירה מקרא הנאמר לגבי עכו""ם."
Divrey Yoel,Ba,1,17,"והנהבקרא דיואל כתיב ושלמתי לכם את השנים אשר אכל הארבה הילק והחסיל והגזם חילי הגדול אשר שלחתי בכם, ולפי פשוטו פירשו המפורשים שנשלם להם אח""כ ברכה מרובה ושובע גדול, שהי' משלים כל מה שנחסרו בשנים הקודמים ע""י הארבה, אמנם בתרגום יונתן פי' הכתוב הנ""ל, ואשלם לכון שניא טבתא חלף שניא דבזו יתכון פלחי כוכביא אומיא ולישניא ושלטוניא ומלכותא פורענות חילי רבא דשלחית בכון, וכתב הרד""ק נראה כי דעתו הי' שהוא נבואה עתידה לימות המשיח עכ""ל, ובוודאי שלפי פשוטו של מקרא דברו הכתובים מהארבה שהי' אז בימי יואל, אבל דברי הת""י צ""ל שהוא כעין דרשא, שמידי דברו מהארבה שהי' אז, רמז הנבואה גם על ימות המשיח שהקב""ה ישלם כל מה שסבלו ישראל מהאומות המצירים להם בכל משך זמן גלותם, וקרא הכתוב כל אותן האומות בשמות של ד' מיני הארבה, והפשט והדרש שבדברי חכז""ל שניהם אמיתים, ואלו ואלו דברי אלקים חיים: כנודע שדרך הכתובים בכל מלה להורות על כמה ענינים, וממה שירמוז הכתוב על אותן האומות שישראל סובלין מהם בימי הגלות בשמות של ד' מיני הארבה, נראה ששורש אחד להם, כי לא בחנם קראם הכ' בשמות הללו, וכבר כתבו במה שאדה""ר קרא שמות לכל הנבראים כמבואר בקרא, שזהו מגודל חכמתו שהבין שרשו ויסודו של כל נברא, אשר לפי שורשו וענינו יקרא בשם זה, וכתב הרמב""ן בפ' בראשית עה""כ וכל אשר יקרא לו האדם נפש חי' הוא שמו, שהקב""ה הביא כל חית השדה וכל עוף השמים לפני אדם, והוא הכיר טבעם וקרא להם שמות כלומר השם הראוי להם כפי טבעיהם, ובשמות נתבאר הראוי להיות עזר לחבירו כלומר הראוים להוליד זה מזה יעיי""ש שהאריך. ובספרי חכמי האמת ביארו בזה. יותר, ועכ""פ זה וודאי שהשמות הנזכרים בתורה ובנביאים המה מכוונים כפי שורשם ומהותם של בעלי השמות."
Divrey Yoel,Ba,1,18,"וכמו""כלענינינו במכת הארבה רמז הכתוב על גלות האומות עד ביאת המשיח, ובפרט בפסוקי יואל לפי דעת התרגום שהוא נביאה עתידה על ימות המשיח וירמוז על האומות בשמות של מיני הארבה מפני ששורש א' להם, וא""כ אין קושיא מה שנאמר שם ביואל עלי' לבניכם ספרו ובניהם לבניהם ובניהם לדור אחר, דכיון שנרמז שם ענין הגליות עד ביאת המשיח, גם נרמז בו דברי התחזקות שאחר ביאת המשיח ישלם הקב""ה לישראל כל מה שסבלו מהאומות, ע""כ צריכין לידע זה בכל דור ודור. כמבואר בזוה""ק שלולא הנחמות שרואים בתוה""ק מה שיהי' אחר ביאת המשיח, לא הי' אפשרות לסבול עול הצרות ועול הגלויות. גם תלוי בתשובה ומע""ט שבדור שזה גורם להקל מצב הגליות ולקרב את הגאולה, וצריך שימת לב בכל דור ודור לעניני הגליות ולעורר רחמי שמים, ומעתה אפשר להבין גם במכת הארבה שבמצרים, דכיון ששורשם של מיני הארבה הוא שורש א' עם האומות המצירין לישראל בגלותם עד ביאת המשיח, והמשכילים יבינו שורשם ומקורם ורואים בזה עניני הגלות, לכן אמר הכתוב ולמען תספר באזני בנך ובן בנך, כמו שהוא בפסוקי יואל, ושפיר כתבו רז""ל דבמאמר ולמען תספר שם רמז על מכת הארבה שכן הוא ביואל, והן המה האומות המצירין לישראל וצריכין לרחמי שמים בכל דרא ודרא להנצל מהם."
Divrey Yoel,Ba,1,19,"ובאמתבעודם במצרים הבני עלי' שבישראל השיגו גלויות העתידים עד ימות המשיח, וע""ד שפירשתי(בפ' שמות) שאמר משה להקב""ה הנה אנכי בא אל בני ישראל ואמרו לי מה שמו מה אומר אלהם ויאמר אלקים אל משה אקי' אשר אקי' ויאמר כה תאמר לבני ישראל אקי' שלחני אליכם, ואמרו חכז""ל בגמ' ברכות (דף ט' ע""ב) ובמד""ר והובא שם ברש""י ז""ל דבתחלה אמר הקב""ה אהי' עמם בצרה זאת אשר אהי' עמם בשעבוד שאר מלכיות, אמר לפניו רבש""ע מה אני מזכיר להם צרה אחרת די' לצרה בשעתה, אמר לו יפה אמרת כה תאמר וגו' והוא פלא לכאורה שמרע""ה הקשה קושי' לאלוקינו ית""ש, וכתב שם בהגה ברש""י ז""ל לא שהשכיל חלילה משה ביותר, אלא שלא הבין דברי הקב""ה כי לא מחשבתו מחשבת השי""ת, שמאז כך היתה דעתו באומרו ית' אקי' אשר אקי' למשה לבדו הגיד ולא שיגיד לישראל, וזהו יפה אמרת שגם דעתי מתחלה כך היתה שלא תגיד לבני ישראל כדברים האלה, אלא כה תאמר לבני ישראל אהי' פעם אחת עכ""ל וכן הוא במהרש""א ברכות (ד' ט'). אבל קשה לי טובא שהרי מבואר בקרא ששאל משה הנה אנכי בא אל בני ישראל ואמרו לי מה שמו מה אומר להם. א""כ לא שאל כלל בשביל עצמו לידע השם, אלא כל שאלתו הי' מה יאמר לישראל, ואם נימא דהתשובה שהשיב לו הקב""ה אקי' אשר אקי' לא הי' אלא להודיע למשה לבדו ולא להגיד לישראל, א""כ לא הי' התשובה מעין השאלה כלל."
Divrey Yoel,Ba,1,20,"ואפשרלומר עפ""י המבואר במד""ר (פ' נשא פ' י""ג סי' י""ג) והי' מסורת ביד שבט יהודא חכמיהם וגדוליהם מן יעקב אבינו, כל מה שעתיד ליארע לכל שבט עד ימות המשיח. וכן הי' ביד כל שבט ושבט מסורת כל מה שיארע לו עדימות המשיח מן יעקב אביהם עכ""ל, וא""כ שהי' בכל שבט ושבט חכמים גדולים שידעו בקבלה מיעקב אבינו ע""ה כל מה שיארע להם עד ימות המשיח, ע""כ שהשיגו גלויות העתידים, כי רוב המאורעות שבאותן הזמנים עד ימות המשיח המה מאורעות של גלויות, אלא שרוב ההמון לא ידעו מכ""ז אלא יחידי סגולה החכמים הגדולים, וכמו שהוא בלשון המדרש שהי' המסורה ביד חכמיהם וגדוליהם."
Divrey Yoel,Ba,1,21,"ולפי""זאותן גדולי הדור שידעו עתידות הגלות לא הי' קשה קושית מרע""ה די' לצרה בשעתה, כי הם ידעו בלא""ה מכל הצרות והמאורעות שיהיו עד ימות המשיח, וא""כ אדרבא מהראוי הי' להגיד להם נחמה זו שהקב""ה יהי' עמהם בשיעבוד שאר המלכיות, אלא שהבין מרע""ה שהקב""ה אומר לו להגיד תשובה זו לכל ישראל ונכלל בזה גם רוב ההמון שאינם יודעים כלל מגלויות העתידים, וע""ז בוודאי יפה אמר מרע""ה די' לצרה בשעתה, אמנם באמת עיקר שליחותו של מרע""ה הי' לגדולי הדור, כמו שאה""כ לך ואספת את זקני ישראל ופירש""י מיוחדים לישיבה לא זקנים סתם, ועל ידם בא הידיעה אח""כ לכל ישראל, גם השואלין ודורשין על שמותיו של הקב""ה היו המיוחדים שבדור היודעין ומבינים בידיעת השמות, כי לההמון אין להם ידיעה והבנה בזה. בפרט במצרים קודם מ""ת, ועכ""פ מובן הענין כי הקב""ה אמר לו מתחילה מה שיגיד לגדולי החכמים היודעין בלא""ה מהגלות, ע""כ הצורך להגיד לפניהם שהקב""ה יהי' עמהם גם בשעבוד שאר מלכיות, אבל בשביל ההמון שאינם יודעין מהצרות נאמרה מימרא שני' כה תאמר וגו' אקי' פ""א ולא יותר וזה ששאל משה די' לצרה בשעתה, זה הי' טרם שמע מימרא שני', אבל באמת שני המימרות האלו הם תשובה על שאלתו מה אומר לישראל, אלא שלא נאמרו לו אלו המימרות להגיד כן לכל ישראל בנוסח א', אלא הקב""ה הודיע כ""ז למשה שיבין להשיב לכל שואל כפי בחינתו וידיעתו בענין הגלות ובזה מיושב הענין, ועכ""פ הי' אז חכמים גדולים בכל שבט שהי' להם הכל בקבלה מיע""א ע""ה והבינו גם שורשם של מיני הארבה שהן המה האומות המצירים לישראל עד סוף כל הדורות, וע""ז נאמר ולמען תספר באזני בנך ובן בנך וכמ""ש בנבואת יואל."
Divrey Yoel,Ba,1,22,"ובזהאפשר לפרש ג""כ מה שאמר למען שיתי אותותי ""אלה"" בקרבו, (עיין קושיא א') דהנה ק""ז בישמח משה כתב דיותר נראה לפרש מה שאמר אותותי אלה בקרבו דקאי על ישראל, מלפרשו על מצרים יעיי""ש טעמו ונימוקו, ועפי""ד אפשר לומר עפימ""ד בגמ' (ברכות י""ב ע""ב) דלדעת בן זומאאין מזכירין כלל יציאת מצרים לימות המשיח, ולדעת חכמים לא תעקר יציאת מצרים ממקומה אלא שתהא שעבוד מלכיות עיקר ויציאת מצרים טפל לו, ועכ""פ לכל הדיעות הגאולה משעבוד מלכיות תעשה יציאת מצרים לטפל, ולכן במכת הארבה שנרמז שם נבואה על ימות המשיח, והשיגו המבינים שבישראל שהצלתם ממכת הארבה ירמוז על הצלה משעבוד מלכיות המרומזים בשמות מיני הארבה, ולכן אמר בזה אותותי אלה פוסל את הראשונים, כי הצלתם בשעבוד מלכיות פוסל כל מה שקדם לפני', ואף יציאת מצרים יהי' טפל, וע""כ פירש""י ז""ל שיתי שימי שאשית אני, כי אמרו חכז""ל במדרש (ילקוט זכרי' רמז תקע""ז) עה""כ ישראל נושע בה' תשועת עולמים, לשעבר הייתם נושעים ע""י בשר ודם לכן לא הי' תשועת עולמים, אבל לעתיד כתיב ופדויי ה' ישובון ולא כתיב ופדויי משה ואהרן או פדויי משיח ואלי' אלא ופדויי ה' ואז תהי' תשועת עולמים והנה גם גאולת מצרים הי' ע""י שלוחים משה ואהרן אבל גאולה העתידה משעבוד מלכיות לא יהי' אלא ע""י הקב""ה בכבודו ובעצמו הוא ולא אחר, עיין מ""ש הרמב""ן עה""פ וה' הולך לפניהם יומם, וכן הוא בזוה""ק ובמדרשי חכז""ל בכ""מ, ולכן בפ' הארבה שמרמז על הגאולה משעבוד מלכיות הוצרך לפרש שיתי שימי שאשית אני, כי שיתי לבד אפשר לפרשו גם ע""י שליח כמו ביציאת מצרים שאה""כ כי ה' הוציא את ישראל ממצרים אף שהי' ע""י שליח, אבל הגאולה משעבוד מלכיות יהי' דוקא באופן שאשית אני ולא ע""י שליח."
Divrey Yoel,Ba,1,23,"ובזהאפשר לפרש המסורה וינח הארבה וינח ביום השביעי, כי במכת הארבה נרמז הגלות של כל המלכיות כמבואר ביואל, והעצה להנצל משיעבוד מלכיות הוא ע""י שמירת השבת, ואמרז""ל בגמ' שבת (קי""ח ע""ב) אלמלי משמרין ישראל שתי שבתות מיד נגאלין, ובזוה""ק ובמדרש מבואר דע""י שמירת שבת א' מיד נגאלין, ואפשר להשוות המימרות עפ""י המבואר בזוהר הק' דשבת דלילה ושבת דיממא הם שתי בחינות, וא""כ אפשר דגם מה שאמרו בגמ' שתי שבתות הכוונה על שבת א' בשלימות יום ולילה ישבותו, וזה נקרא שתי שבתות דלילה ודיממא, ועכ""פ השבת הוא ההצלה משיעבוד מלכיות, ולכן א""ש קישור המסורה וינח הארבה שם רמז על המלכיות הנקראים כן, ויתקשר אליו וינח ביום השביעי כי הוא העצה היעוצה להנצל מהמלכיות."
Divrey Yoel,Ba,1,24,"ובזהאפשר לפרש המסורה ולמען תספר ולמען יאריכון ימיך, דלפי דברי המד""ר והרמב""ן ובעה""ת במה שאמר ולמען תספר באזני בנך שם רמז על נבואת יואל דכתיב בי' ספרו לבניכם, וכבר כתבתי הטעם בזה בשביל שבאותה נבואה נאמר ושלמתי לכם השנים, ופי' התרגום שהוא נבואה על ימות המשיח שישלם הקב""ה שניא טבתא חלף שניא וגו', והנה בזה כבר נתקשו הקדמונים דבאמת כן משמע גם מהכ' שמחנו כימות עניתנו, שיתארכו ימי השמחה כמו ימי העינוי, אבל לפי חשבון שאמרו בגמ' שית אלפי שנין הוי עלמא, כבר לא נשארו בחשבון השנים של עמידת העולם כחשבון השנים שעברו בגלות, בפרט אחר שכבר עברו שנים הרבה מאלף השישי, וניחא להו שאחר הגאולה יתארכו הימים, ויהי' יום א' ארוך כ""כ עד שיושלם החשבון של הרבה שנים, ובזה פי' המגלה עמוקות ויהי מקץ שנתיים ימים, דר""ל שבזמן הקץ יהי' חשבון שנתיים אף בימים, כי יתארכו הימים כ""כ, וזה נרמז בהמסורה שאמר ולמען תספר באזני בנך וגו' שאמרו הרמז בזה לנבואת יואל דכתיב בי' ספרו לבניכם, ולפי האמורהטעם הוא בשביל דשם כתוב ושלמתי לכם את השנים וגו' שהוא נבואה עתידה על ימות המשיח ויקשה לכאורה האיך אפשר לפרש כפי' התרגום דקאי על ימות המשיח, הלא אחר ביאת המשיח איך אפשר לשלם השנים המרובין שעברו בימי הגלות לפי חשבון השנים שנשארו לעמידת העולם, והאיך אמר ושלמתי לכם השנים וגו' וע""כ הסמיכו לזה הכ' ולמען יאריכון ימיך, שזה תי' מספיק שהקב""ה ישלים הזמן ע""י אריכת הימים."
Divrey Yoel,Ba,1,25,"ובזהאפשר לפרש גם דברי הזוה""ק שהביא בתחלת פ' בא) הכתוב אשרי העם יודעי תרועה ה' באור פניך יהלכון, דלפי האמור במכת הארבה ובפסוק ולמען תספר וגו' רמז על כל המלכיות המצערין לישראל, והביא שם בזוה""ק שבר""ה מתכנשיןכל שרי האומות והשטן בתוכם לקטרג על ישראל, ובר""ה הוא עיקר הדין על הגאולה משיעבוד מלכיות, כמו שהוא רוב התפלות בר""ה על זה, וכח התק""ש הוא המזכה את ישראל כנגד האומות כמבואר זה בכ""מ בדברי חכז""ל, ומובן מה שהסמיכו בזוה""ק לכאן הפסוק אשרי העם יודעי תרועה וגו', שאך בכח תק""ש ניצולין מהם, באור פניך יהלכון להצילנו ממים הזדונים ויגאלנו בקרב גאולת עולם ויתגלה כבוד מלכותו עלינו במהרה בימינו אמן. (ע""כ מכתי""ק)"
